#ZIPCODE,CITY,AREA,ROAD,CMP_LABLE,EVEN,LANE,LANE1,ALLEY,ALLEY1,NO_BGN,NO_BGN1,NO_END,NO_END1,FLOOR,FLOOR1,SCOOP,ROAD_NO,EXP,RMK
709,台南市,安南區,政安路,0,,,,0,,,0,,0,,,全,469621,,0000000000
702,台南市,南區,省躬一街,0,,,,0,,,0,,0,,,全,476701,,0000000000
702,台南市,南區,省躬二街,0,,,,0,,,0,,0,,,全,476731,,0000000000
702,台南市,南區,省躬三街,0,,,,0,,,0,,0,,,全,476761,,0000000000
702,台南市,南區,省躬橫街,0,,,,0,,,0,,0,,,全,476791,,0000000000
702,台南市,南區,美南街,0,,,,0,,,0,,0,,,全,482821,,0000000000
702,台南市,南區,夏林路,0,,,,0,,,0,,0,,,全,500161,,0000000000
700,台南市,中西區,宮後街,0,,,,0,,,0,,0,,,全,501181,,0000000000
708,台南市,安平區,效忠街,0,,,,0,,,0,,0,,,全,504391,,0000000000
709,台南市,安南區,泰安街,0,,,,0,,,0,,0,,,全,508831,,0000000000
709,台南市,安南區,海中街,0,,,,0,,,0,,0,,,全,511381,,0000000000
700,台南市,中西區,海安路１段,0,,,,0,,,0,,0,,,全,511711,,0000000000
700,台南市,中西區,海安路２段,0,,,,0,,,0,,0,,,全,511741,,0000000000
704,台南市,北區,海安路３段,0,,,,0,,,0,,0,,,全,511771,,0000000000
709,台南市,安南區,海佃路１段,0,,,,0,,,0,,0,,,全,512161,,0000000000
709,台南市,安南區,海佃路２段,0,,,,0,,,0,,0,,,全,512191,,0000000000
709,台南市,安南區,海佃路３段,0,,,,0,,,0,,0,,,全,512221,,0000000000
709,台南市,安南區,海佃路４段,0,,,,0,,,0,,0,,,全,512251,,0000000000
709,台南市,安南區,海環街,0,,,,0,,,0,,0,,,全,514831,,0000000000
700,台南市,中西區,神農街,0,,,,0,,,0,,0,,,全,519241,,0000000000
708,台南市,安平區,郡平路,0,,,,0,,,0,,0,,,全,523201,,0000000000
709,台南市,安南區,郡安路５段,0,,,,0,,,0,,0,,,全,523291,,0000000000
709,台南市,安南區,郡安路４段,0,,,,0,,,0,,0,,,全,523261,,0000000000
700,台南市,中西區,郡西路,0,,,,0,,,0,,0,,,全,523351,,0000000000
700,台南市,中西區,郡緯街,6,1,,,0,,1,0,41,0,,,"單   1號至  41號",523441,,0001000000
700,台南市,中西區,郡緯街,7,2,,,0,,2,0,38,0,,,"雙   2號至  38號",523441,,0002000000
700,台南市,中西區,郡緯街,7,2,,,0,,40,0,9998,0,,,"雙  40號以上",523441,,0040000000
700,台南市,中西區,郡緯街,6,1,,,0,,43,0,9999,0,,,"單  43號以上",523441,,0043000000
702,台南市,南區,健民街,0,,,,0,,,0,,0,,,全,530881,,0000000000
708,台南市,安平區,健康一街,0,,,,0,,,0,,0,,,全,531541,,0000000000
708,台南市,安平區,健康二街,0,,,,0,,,0,,0,,,全,531571,,0000000000
708,台南市,安平區,健康三街,0,,,,0,,,0,,0,,,全,531601,,0000000000
708,台南市,安平區,健康四街,0,,,,0,,,0,,0,,,全,531631,,0000000000
702,台南市,南區,健康路１段,1,1,,,0,,,0,,0,,,單全,531901,,0000000000
700,台南市,中西區,健康路１段,2,2,,,0,,,0,,0,,,雙全,531901,,0000000000
702,台南市,南區,健康路２段,0,,,,0,,,0,,0,,,全,531931,,0000000000
708,台南市,安平區,健康路３段,0,,,,0,,,0,,0,,,全,531961,,0000000000
708,台南市,安平區,國平路,0,,,,0,,,0,,0,,,全,533131,,0000000000
702,台南市,南區,國民路,0,,,,0,,,0,,0,,,全,533641,,0000000000
709,台南市,安南區,國安街,0,,,,0,,,0,,0,,,全,534541,,0000000000
708,台南市,安平區,國勝街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
702,台南市,南區,國華街１段,0,,,,0,,,0,,0,,,全,537421,,0000000000
700,台南市,中西區,國華街２段,0,,,,0,,,0,,0,,,全,537451,,0000000000
700,台南市,中西區,國華街３段,0,,,,0,,,0,,0,,,全,537481,,0000000000
704,台南市,北區,國華街４段,0,,,,0,,,0,,0,,,全,537511,,0000000000
709,台南市,安南區,培安一街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
709,台南市,安南區,培安二街,0,,,,0,,,0,,0,,,全,541891,,0000000000
709,台南市,安南區,培安三街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
709,台南市,安南區,培安四街,0,,,,0,,,0,,0,,,全,541921,,0000000000
709,台南市,安南區,培安路,0,,,,0,,,0,,0,,,全,541951,,0000000000
701,台南市,東區,崇仁街,0,,,,0,,,0,,0,,,全,542551,,0000000000
704,台南市,北區,崇安街,0,,,,0,,,0,,0,,,全,543121,,0000000000
701,台南市,東區,崇明一街,0,,,,0,,,0,,0,,,全,543241,,0000000000
701,台南市,東區,崇明二街,0,,,,0,,,0,,0,,,全,543271,,0000000000
701,台南市,東區,崇明路,0,,,,0,,,0,,0,,,全,544051,,0000000000
701,台南市,東區,崇信路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
701,台南市,東區,崇善一街,0,,,,0,,,0,,0,,,全,544411,,0000000000
701,台南市,東區,崇善七街,0,,,,0,,,0,,0,,,全,544591,,0000000000
701,台南市,東區,崇善九街,0,,,,0,,,0,,0,,,全,544651,,0000000000
701,台南市,東區,崇善二街,0,,,,0,,,0,,0,,,全,544441,,0000000000
701,台南市,東區,崇善八街,0,,,,0,,,0,,0,,,全,544621,,0000000000
701,台南市,東區,崇善十一街,0,,,,0,,,0,,0,,,全,544711,,0000000000
701,台南市,東區,崇善十二街,0,,,,0,,,0,,0,,,全,544741,,0000000000
701,台南市,東區,崇善十三街,0,,,,0,,,0,,0,,,全,544771,,0000000000
701,台南市,東區,崇善十五街,0,,,,0,,,0,,0,,,全,544831,,0000000000
701,台南市,東區,崇善十四街,0,,,,0,,,0,,0,,,全,544801,,0000000000
701,台南市,東區,崇善十街,0,,,,0,,,0,,0,,,全,544681,,0000000000
701,台南市,東區,崇善三街,0,,,,0,,,0,,0,,,全,544471,,0000000000
701,台南市,東區,崇善五街,0,,,,0,,,0,,0,,,全,544531,,0000000000
701,台南市,東區,崇善六街,0,,,,0,,,0,,0,,,全,544561,,0000000000
701,台南市,東區,崇善四街,0,,,,0,,,0,,0,,,全,544501,,0000000000
701,台南市,東區,崇善東路,0,,,,0,,,0,,0,,,全,544891,,0000000000
701,台南市,東區,崇善路,0,,,,0,,,0,,0,,,全,544951,,0000000000
701,台南市,東區,崇道路,0,,,,0,,,0,,0,,,全,545311,,0000000000
701,台南市,東區,崇德一街,0,,,,0,,,0,,0,,,全,545431,,0000000000
701,台南市,東區,崇德七街,0,,,,0,,,0,,0,,,全,545851,,0000000000
701,台南市,東區,崇德九街,0,,,,0,,,0,,0,,,全,545971,,0000000000
701,台南市,東區,崇德二十一街,0,,,,0,,,0,,0,,,全,546661,,0000000000
701,台南市,東區,崇德二十二街,0,,,,0,,,0,,0,,,全,546691,,0000000000
701,台南市,東區,崇德二十三街,0,,,,0,,,0,,0,,,全,546721,,0000000000
701,台南市,東區,崇德二十五街,0,,,,0,,,0,,0,,,全,546781,,0000000000
701,台南市,東區,崇德二十四街,0,,,,0,,,0,,0,,,全,546751,,0000000000
701,台南市,東區,崇德二十街,0,,,,0,,,0,,0,,,全,546631,,0000000000
701,台南市,東區,崇德二街,0,,,,0,,,0,,0,,,全,545491,,0000000000
701,台南市,東區,崇德八街,0,,,,0,,,0,,0,,,全,545911,,0000000000
701,台南市,東區,崇德十一街,0,,,,0,,,0,,0,,,全,546151,,0000000000
701,台南市,東區,崇德十七街,0,,,,0,,,0,,0,,,全,546511,,0000000000
701,台南市,東區,崇德十九街,0,,,,0,,,0,,0,,,全,546601,,0000000000
701,台南市,東區,崇德十二街,0,,,,0,,,0,,0,,,全,546211,,0000000000
701,台南市,東區,崇德十八街,0,,,,0,,,0,,0,,,全,546571,,0000000000
701,台南市,東區,崇德十三街,0,,,,0,,,0,,0,,,全,546271,,0000000000
701,台南市,東區,崇德十五街,0,,,,0,,,0,,0,,,全,546391,,0000000000
701,台南市,東區,崇德十六街,0,,,,0,,,0,,0,,,全,546451,,0000000000
701,台南市,東區,崇德十四街,0,,,,0,,,0,,0,,,全,546331,,0000000000
701,台南市,東區,崇德十街,0,,,,0,,,0,,0,,,全,546031,,0000000000
701,台南市,東區,崇德三街,0,,,,0,,,0,,0,,,全,545611,,0000000000
701,台南市,東區,崇德五街,0,,,,0,,,0,,0,,,全,545701,,0000000000
701,台南市,東區,崇德六街,0,,,,0,,,0,,0,,,全,545761,,0000000000
701,台南市,東區,崇德四街,0,,,,0,,,0,,0,,,全,545671,,0000000000
701,台南市,東區,崇德路,0,,,,0,,,0,,0,,,全,547171,,0000000000
701,台南市,東區,崇學路,0,,,,0,,,0,,0,,,全,547561,,0000000000
700,台南市,中西區,康樂街,6,1,,,0,,1,0,431,0,,,"單   1號至 431號",552061,,0001000000
700,台南市,中西區,康樂街,7,2,,,0,,2,0,386,0,,,"雙   2號至 386號",552061,,0002000000
704,台南市,北區,康樂街,7,2,,,0,,388,0,9998,0,,,"雙 388號以上",552061,,0388000000
704,台南市,北區,康樂街,6,1,,,0,,433,0,9999,0,,,"單 433號以上",552061,,0433000000
709,台南市,安南區,理安街,0,,,,0,,,0,,0,,,全,562231,,0000000000
701,台南市,東區,莊敬路,0,,,,0,,,0,,0,,,全,568231,,0000000000
709,台南市,安南區,頂安街１段,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
709,台南市,安南區,頂安街２段,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
700,台南市,中西區,頂美一街,0,,,,0,,,0,,0,,,全,575491,,0000000000
700,台南市,中西區,頂美二街,0,,,,0,,,0,,0,,,全,575521,,0000000000
701,台南市,東區,凱旋路,0,,,,0,,,0,,0,,,全,583441,,0000000000
701,台南市,東區,勝利路,6,1,,,0,,1,0,349,0,,,"單   1號至 349號",584851,,0001000000
701,台南市,東區,勝利路,7,2,,,0,,2,0,136,0,,,"雙   2號至 136號",584851,,0002000000
704,台南市,北區,勝利路,7,2,,,0,,138,0,9998,0,,,"雙 138號以上",584851,,0138000000
704,台南市,北區,勝利路,6,1,,,0,,351,0,9999,0,,,"單 351號以上",584851,,0351000000
702,台南市,南區,喜明路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
702,台南市,南區,喜樹路,0,,,,0,,,0,,0,,,全,586561,,0000000000
704,台南市,北區,富北街,0,,,,0,,,0,,0,,,全,587821,,0000000000
704,台南市,北區,富台新村,0,,,,0,,,0,,0,,,全,587911,,0000000000
701,台南市,東區,富農街１段,0,,,,0,,,0,,0,,,全,591991,,0000000000
701,台南市,東區,富農街２段,0,,,,0,,,0,,0,,,全,592021,,0000000000
701,台南市,東區,富德街,0,,,,0,,,0,,0,,,全,592441,,0000000000
709,台南市,安南區,尊安街,0,,,,0,,,0,,0,,,全,593011,,0000000000
702,台南市,南區,尊南街,0,,,,0,,,0,,0,,,全,593041,,0000000000
709,台南市,安南區,惠安街,0,,,,0,,,0,,0,,,全,597481,,0000000000
702,台南市,南區,惠南街,0,,,,0,,,0,,0,,,全,597931,,0000000000
709,台南市,安南區,敦安街,0,,,,0,,,0,,0,,,全,598621,,0000000000
700,台南市,中西區,普濟街,0,,,,0,,,0,,0,,,全,599521,,0000000000
709,台南市,安南區,景安街,0,,,,0,,,0,,0,,,全,599911,,0000000000
709,台南市,安南區,智安一街,0,,,,0,,,0,,0,,,全,601231,,0000000000
709,台南市,安南區,智安二街,0,,,,0,,,0,,0,,,全,601261,,0000000000
709,台南市,安南區,智安三街,0,,,,0,,,0,,0,,,全,601291,,0000000000
709,台南市,安南區,智安四街,0,,,,0,,,0,,0,,,全,601321,,0000000000
709,台南市,安南區,智安街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
702,台南市,南區,智南街,0,,,,0,,,0,,0,,,全,601441,,0000000000
708,台南市,安平區,港仔尾,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
708,台南市,安平區,湖內一街,0,,,,0,,,0,,0,,,全,607921,,0000000000
708,台南市,安平區,湖內二街,0,,,,0,,,0,,0,,,全,607951,,0000000000
700,台南市,中西區,湖美一街,0,,,,0,,,0,,0,,,全,608731,,0000000000
700,台南市,中西區,湖美二街,0,,,,0,,,0,,0,,,全,608761,,0000000000
708,台南市,安平區,華平路,0,,,,0,,,0,,0,,,全,614461,,0000000000
704,台南市,北區,菱洲北街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
704,台南市,北區,菱洲西街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
704,台南市,北區,菱洲東街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
704,台南市,北區,菱洲南街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
700,台南市,中西區,開山路,0,,,,0,,,0,,0,,,全,624451,,0000000000
704,台南市,北區,開元路,0,,,,0,,,0,,0,,,全,624631,,0000000000
709,台南市,安南區,開安一街,0,,,,0,,,0,,0,,,全,624721,,0000000000
709,台南市,安南區,開安二街,0,,,,0,,,0,,0,,,全,624751,,0000000000
709,台南市,安南區,開安三街,0,,,,0,,,0,,0,,,全,624781,,0000000000
709,台南市,安南區,開安五街,0,,,,0,,,0,,0,,,全,624841,,0000000000
709,台南市,安南區,開安六街,0,,,,0,,,0,,0,,,全,624871,,0000000000
709,台南市,安南區,開安四街,0,,,,0,,,0,,0,,,全,624811,,0000000000
709,台南市,安南區,開安路,0,,,,0,,,0,,0,,,全,624901,,0000000000
704,台南市,北區,開南街,0,,,,0,,,0,,0,,,全,625141,,0000000000
704,台南市,北區,慈光十三村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
700,台南市,中西區,慈聖街,0,,,,0,,,0,,0,,,全,639991,,0000000000
709,台南市,安南區,敬安街,0,,,,0,,,0,,0,,,全,642121,,0000000000
702,台南市,南區,敬南街,0,,,,0,,,0,,0,,,全,642151,,0000000000
702,台南市,南區,新仁路,0,,,,0,,,0,,0,,,全,643651,,0000000000
702,台南市,南區,新平路,0,,,,0,,,0,,0,,,全,645061,,0000000000
708,台南市,安平區,新西路,0,,,,0,,,0,,0,,,全,648481,,0000000000
702,台南市,南區,新孝路,0,,,,0,,,0,,0,,,全,648541,,0000000000
702,台南市,南區,新和一路,0,,,,0,,,0,,0,,,全,648781,,0000000000
702,台南市,南區,新和二路,0,,,,0,,,0,,0,,,全,648811,,0000000000
702,台南市,南區,新和路,0,,,,0,,,0,,0,,,全,648901,,0000000000
702,台南市,南區,新和橫路,0,,,,0,,,0,,0,,,全,648931,,0000000000
702,台南市,南區,新忠路,0,,,,0,,,0,,0,,,全,649411,,0000000000
702,台南市,南區,新信路,0,,,,0,,,0,,0,,,全,650341,,0000000000
702,台南市,南區,新城街,0,,,,0,,,0,,0,,,全,650851,,0000000000
702,台南市,南區,新建路,0,,,,0,,,0,,0,,,全,651121,,0000000000
700,台南市,中西區,新美街,0,,,,0,,,0,,0,,,全,651571,,0000000000
702,台南市,南區,新都路,0,,,,0,,,0,,0,,,全,654481,,0000000000
702,台南市,南區,新港路,0,,,,0,,,0,,0,,,全,655831,,0000000000
702,台南市,南區,新愛路,0,,,,0,,,0,,0,,,全,657841,,0000000000
702,台南市,南區,新義南路,0,,,,0,,,0,,0,,,全,658171,,0000000000
702,台南市,南區,新義路,0,,,,0,,,0,,0,,,全,658231,,0000000000
702,台南市,南區,新慶街,0,,,,0,,,0,,0,,,全,659671,,0000000000
701,台南市,東區,新樓街,0,,,,0,,,0,,0,,,全,659701,,0000000000
702,台南市,南區,新樂路,0,,,,0,,,0,,0,,,全,659791,,0000000000
702,台南市,南區,新興路,0,,,,0,,,0,,0,,,全,661081,,0000000000
702,台南市,南區,新濱路,0,,,,0,,,0,,0,,,全,662071,,0000000000
708,台南市,安平區,新觀路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
709,台南市,安南區,義安街,0,,,,0,,,0,,0,,,全,682711,,0000000000
709,台南市,安南區,聖安街,0,,,,0,,,0,,0,,,全,685051,,0000000000
702,台南市,南區,聖南街,0,,,,0,,,0,,0,,,全,685201,,0000000000
704,台南市,北區,裕民街,0,,,,0,,,0,,0,,,全,688231,,0000000000
701,台南市,東區,裕農路,0,,,,0,,,0,,0,,,全,690121,,0000000000
701,台南市,東區,裕豐街,0,,,,0,,,0,,0,,,全,690511,,0000000000
700,台南市,中西區,運河北路,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
700,台南市,中西區,運河南街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
708,台南市,安平區,運河路,0,,,,0,,,0,,0,,,全,692971,,0000000000
704,台南市,北區,實踐街,0,,,,0,,,0,,0,,,全,706531,,0000000000
701,台南市,東區,榮譽街,0,,,,0,,,0,,0,,,全,712561,,0000000000
708,台南市,安平區,漁光路,0,,,,0,,,0,,0,,,全,715201,,0000000000
702,台南市,南區,福吉一街,0,,,,0,,,0,,0,,,全,720091,,0000000000
702,台南市,南區,福吉二街,0,,,,0,,,0,,0,,,全,720121,,0000000000
702,台南市,南區,福吉三街,0,,,,0,,,0,,0,,,全,720151,,0000000000
702,台南市,南區,福吉五街,0,,,,0,,,0,,0,,,全,720211,,0000000000
702,台南市,南區,福吉四街,0,,,,0,,,0,,0,,,全,720181,,0000000000
702,台南市,南區,福吉路,0,,,,0,,,0,,0,,,全,720271,,0000000000
704,台南市,北區,福德街,0,,,,0,,,0,,0,,,全,726781,,0000000000
701,台南市,東區,精忠三村,0,,,,0,,,0,,0,,,全,728701,,0000000000
704,台南市,北區,精忠街,0,,,,0,,,0,,0,,,全,728881,,0000000000
708,台南市,安平區,履鋒,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
700,台南市,中西區,廣慈街,0,,,,0,,,0,,0,,,全,741661,,0000000000
701,台南市,東區,德光街,0,,,,0,,,0,,0,,,全,744391,,0000000000
709,台南市,安南區,德安街,0,,,,0,,,0,,0,,,全,744721,,0000000000
701,台南市,東區,德東街,0,,,,0,,,0,,0,,,全,745501,,0000000000
702,台南市,南區,德南街,0,,,,0,,,0,,0,,,全,746131,,0000000000
701,台南市,東區,德高厝,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
702,台南市,南區,德興路,0,,,,0,,,0,,0,,,全,748591,,0000000000
700,台南市,中西區,慶中街,0,,,,0,,,0,,0,,,全,748741,,0000000000
708,台南市,安平區,慶平路,0,,,,0,,,0,,0,,,全,748921,,0000000000
709,台南市,安南區,慶安路,0,,,,0,,,0,,0,,,全,749191,,0000000000
701,台南市,東區,慶東街,0,,,,0,,,0,,0,,,全,749521,,0000000000
709,台南市,安南區,樂安一街,0,,,,0,,,0,,0,,,全,752071,,0000000000
709,台南市,安南區,樂安二街,0,,,,0,,,0,,0,,,全,752101,,0000000000
704,台南市,北區,樂群新村,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
701,台南市,東區,衛民街,6,1,,,0,,1,0,33,0,,,"單   1號至  33號",759061,,0001000000
701,台南市,東區,衛民街,7,2,,,0,,2,0,24,0,,,"雙   2號至  24號",759061,,0002000000
700,台南市,中西區,衛民街,7,2,,,0,,26,0,9998,0,,,"雙  26號以上",759061,,0026000000
700,台南市,中西區,衛民街,6,1,,,0,,35,0,9999,0,,,"單  35號以上",759061,,0035000000
701,台南市,東區,衛國街,0,,,,0,,,0,,0,,,全,759121,,0000000000
704,台南市,北區,賢北街,0,,,,0,,,0,,0,,,全,760021,,0000000000
709,台南市,安南區,賢安街,0,,,,0,,,0,,0,,,全,760111,,0000000000
702,台南市,南區,賢南街,0,,,,0,,,0,,0,,,全,760231,,0000000000
704,台南市,北區,鄭子寮,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
701,台南市,東區,樹林街１段,0,,,,0,,,0,,0,,,全,766921,,0000000000
700,台南市,中西區,樹林街２段,6,1,,,0,,1,0,225,0,,,"單   1號至 225號",766951,,0001000000
700,台南市,中西區,樹林街２段,7,2,,,0,,2,0,408,0,,,"雙   2號至 408號",766951,,0002000000
702,台南市,南區,樹林街２段,6,1,,,0,,227,0,9999,0,,,"單 227號以上",766951,,0227000000
702,台南市,南區,樹林街２段,7,2,,,0,,410,0,9998,0,,,"雙 410號以上",766951,,0410000000
702,台南市,南區,興中街,0,,,,0,,,0,,0,,,全,773521,,0000000000
709,台南市,安南區,興安路,0,,,,0,,,0,,0,,,全,774661,,0000000000
702,台南市,南區,興南街,0,,,,0,,,0,,0,,,全,775801,,0000000000
700,台南市,中西區,興華街,0,,,,0,,,0,,0,,,全,777271,,0000000000
702,台南市,南區,濱南路,0,,,,0,,,0,,0,,,全,794521,,0000000000
700,台南市,中西區,濟生街,0,,,,0,,,0,,0,,,全,795061,,0000000000
700,台南市,中西區,環河街,0,,,,0,,,0,,0,,,全,798151,,0000000000
709,台南市,安南區,環福街,0,,,,0,,,0,,0,,,全,800101,,0000000000
709,台南市,安南區,總安街１段,0,,,,0,,,0,,0,,,全,801091,,0000000000
709,台南市,安南區,總安街２段,0,,,,0,,,0,,0,,,全,801121,,0000000000
700,台南市,中西區,臨安路１段,0,,,,0,,,0,,0,,,全,801931,,0000000000
704,台南市,北區,臨安路２段,0,,,,0,,,0,,0,,,全,801961,,0000000000
701,台南市,東區,懷恩街,0,,,,0,,,0,,0,,,全,819391,,0000000000
702,台南市,南區,鯤鯓路,6,1,,,0,,1,0,357,0,,,"單   1號至 357號",839461,,0001000000
702,台南市,南區,鯤鯓路,7,2,,,0,,2,0,354,0,,,"雙   2號至 354號",839461,,0002000000
708,台南市,安平區,鯤鯓路,7,2,,,0,,356,0,9998,0,,,"雙 356號以上",839461,,0356000000
708,台南市,安平區,鯤鯓路,6,1,,,0,,359,0,9999,0,,,"單 359號以上",839461,,0359000000
709,台南市,安南區,顯草街１段,0,,,,0,,,0,,0,,,全,830281,,0000000000
709,台南市,安南區,顯草街２段,0,,,,0,,,0,,0,,,全,830311,,0000000000
709,台南市,安南區,顯草街３段,0,,,,0,,,0,,0,,,全,830341,,0000000000
702,台南市,南區,體育路,0,,,,0,,,0,,0,,,全,830431,,0000000000
702,台南市,南區,鹽埕路,0,,,,0,,,0,,0,,,全,832711,,0000000000
702,台南市,南區,灣裡路,0,,,,0,,,0,,0,,,全,833281,,0000000000
702,台南市,南區,觀光城,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
708,台南市,安平區,觀音街,0,,,,0,,,0,,0,,,全,833911,,0000000000
813,高雄市,左營區,xx後巷,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
813,高雄市,左營區,xx後街,0,,,,0,,,0,,0,,,全,xxxxxx,,0000000000
806,高雄市,前鎮區,一心一路,0,,,,0,,,0,,0,,,全,000091,,0000000000
806,高雄市,前鎮區,一心二路,0,,,,0,,,0,,0,,,全,000121,,0000000000
806,高雄市,前鎮區,一德路,0,,,,0,,,0,,0,,,全,000931,,0000000000
800,高雄市,新興區,七賢一路,0,,,,0,,,0,,0,,,全,002131,,0000000000
800,高雄市,新興區,七賢二路,6,1,,,0,,1,0,109,0,,,"單   1號至 109號",002191,,0001000000
800,高雄市,新興區,七賢二路,7,2,,,0,,2,0,110,0,,,"雙   2號至 110號",002191,,0002000000
801,高雄市,前金區,七賢二路,9,1,,,0,,113,0,417,1,,,"單 113號至 417號之   1",002191,,0113000000
