# link=https://github.com/ronnywang/postcode
# data_time=2012-09-11
# data_source=http://www.post.gov.tw/post/internet/down/index.html?ID=190108
# description=鄉鎮縣市別稱中英對照
#ZIPCODE,CITYAREA,CITY,AREA,ECITYAREA,ECITY,EAREA,AREA1,RMK
880,澎湖馬公,澎湖縣,馬公市,"Magong City, Penghu County","Penghu County","Magong City",馬公市,
880,澎湖縣馬公市,澎湖縣,馬公市,"Magong City, Penghu County","Penghu County","Magong City",馬公市,
880,澎縣馬公市,澎湖縣,馬公市,"Magong City, Penghu County","Penghu County","Magong City",馬公市,
880,澎湖馬公市,澎湖縣,馬公市,"Magong City, Penghu County","Penghu County","Magong City",馬公市,
880,馬公市,澎湖縣,馬公市,"Magong City, Penghu County","Penghu County","Magong City",馬公市,
881,澎湖西嶼,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
881,澎湖縣西嶼,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
881,澎湖縣西嶼鄉,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
881,西嶼鄉,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
881,澎湖西嶼鄉,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
881,澎縣西嶼,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
881,澎縣西嶼鄉,澎湖縣,西嶼鄉,"Xiyu Township, Penghu County","Penghu County","Xiyu Township",西嶼鄉,
882,澎湖縣望安鄉,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,望安鄉,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,澎湖望安鄉,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,澎縣望安鄉,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,望安,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,澎湖望安,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,澎縣望安,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
882,澎湖縣望安,澎湖縣,望安鄉,"Wang’an Township, Penghu County","Penghu County","Wang’an Township",望安鄉,
883,澎縣七美,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,澎湖七美,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,澎湖縣七美,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,澎湖縣七美鄉,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,七美鄉,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,澎縣七美鄉,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,七美,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
883,澎湖七美鄉,澎湖縣,七美鄉,"Qimei Township, Penghu County","Penghu County","Qimei Township",七美鄉,
884,澎縣白沙,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
884,澎湖白沙,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
884,澎湖縣白沙,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
884,澎湖縣白沙鄉,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
884,白沙鄉,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
884,澎湖白沙鄉,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
884,澎縣白沙鄉,澎湖縣,白沙鄉,"Baisha Township, Penghu County","Penghu County","Baisha Township",白沙鄉,
885,澎湖縣湖西鄉,澎湖縣,湖西鄉,"Huxi Township, Penghu County","Penghu County","Huxi Township",湖西鄉,V
885,湖西鄉,澎湖縣,湖西鄉,"Huxi Township, Penghu County","Penghu County","Huxi Township",湖西鄉,V
885,澎湖湖西鄉,澎湖縣,湖西鄉,"Huxi Township, Penghu County","Penghu County","Huxi Township",湖西鄉,V
885,澎縣湖西鄉,澎湖縣,湖西鄉,"Huxi Township, Penghu County","Penghu County","Huxi Township",湖西鄉,V
890,金沙鎮,金門縣,金沙鎮,"Jinsha Township, Kinmen County","Kinmen County","Jinsha Township",金沙鎮,V
890,金門縣金沙鎮,金門縣,金沙鎮,"Jinsha Township, Kinmen County","Kinmen County","Jinsha Township",金沙鎮,V
890,金門金沙鎮,金門縣,金沙鎮,"Jinsha Township, Kinmen County","Kinmen County","Jinsha Township",金沙鎮,V
891,金門金湖,金門縣,金湖鎮,"Jinhu Township, Kinmen County","Kinmen County","Jinhu Township",金湖鎮,
891,金門金湖鎮,金門縣,金湖鎮,"Jinhu Township, Kinmen County","Kinmen County","Jinhu Township",金湖鎮,
891,金湖鎮,金門縣,金湖鎮,"Jinhu Township, Kinmen County","Kinmen County","Jinhu Township",金湖鎮,
891,金門縣金湖,金門縣,金湖鎮,"Jinhu Township, Kinmen County","Kinmen County","Jinhu Township",金湖鎮,
891,金門縣金湖鎮,金門縣,金湖鎮,"Jinhu Township, Kinmen County","Kinmen County","Jinhu Township",金湖鎮,
892,金寧,金門縣,金寧鄉,"Jinning Township, Kinmen County","Kinmen County","Jinning Township",金寧鄉,
892,金門縣金寧鄉,金門縣,金寧鄉,"Jinning Township, Kinmen County","Kinmen County","Jinning Township",金寧鄉,
892,金寧鄉,金門縣,金寧鄉,"Jinning Township, Kinmen County","Kinmen County","Jinning Township",金寧鄉,
892,金門金寧,金門縣,金寧鄉,"Jinning Township, Kinmen County","Kinmen County","Jinning Township",金寧鄉,
892,金門縣金寧,金門縣,金寧鄉,"Jinning Township, Kinmen County","Kinmen County","Jinning Township",金寧鄉,
892,金門金寧鄉,金門縣,金寧鄉,"Jinning Township, Kinmen County","Kinmen County","Jinning Township",金寧鄉,
893,金城鎮,金門縣,金城鎮,"Jincheng Township, Kinmen County","Kinmen County","Jincheng Township",金城鎮,V
893,金門縣金城鎮,金門縣,金城鎮,"Jincheng Township, Kinmen County","Kinmen County","Jincheng Township",金城鎮,V
893,金門金城鎮,金門縣,金城鎮,"Jincheng Township, Kinmen County","Kinmen County","Jincheng Township",金城鎮,V
894,金門烈嶼,金門縣,烈嶼鄉,"Lieyu Township, Kinmen County","Kinmen County","Lieyu Township",烈嶼鄉,
894,金門縣烈嶼鄉,金門縣,烈嶼鄉,"Lieyu Township, Kinmen County","Kinmen County","Lieyu Township",烈嶼鄉,
894,烈嶼鄉,金門縣,烈嶼鄉,"Lieyu Township, Kinmen County","Kinmen County","Lieyu Township",烈嶼鄉,
894,烈嶼,金門縣,烈嶼鄉,"Lieyu Township, Kinmen County","Kinmen County","Lieyu Township",烈嶼鄉,
894,金門烈嶼鄉,金門縣,烈嶼鄉,"Lieyu Township, Kinmen County","Kinmen County","Lieyu Township",烈嶼鄉,
894,金門縣烈嶼,金門縣,烈嶼鄉,"Lieyu Township, Kinmen County","Kinmen County","Lieyu Township",烈嶼鄉,
900,屏縣屏東,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
900,屏縣屏市,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
900,屏東縣屏東市,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
900,屏縣屏東市,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
900,屏東市,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
900,屏市,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
900,屏東縣屏東,屏東縣,屏東市,"Pingtung City, Pingtung County","Pingtung County","Pingtung City",屏東市,
901,屏東縣三地門鄉,屏東縣,三地門鄉,"Sandimen Township, Pingtung County","Pingtung County","Sandimen Township",三地門鄉,V
901,三地門鄉,屏東縣,三地門鄉,"Sandimen Township, Pingtung County","Pingtung County","Sandimen Township",三地門鄉,V
901,屏東三地門鄉,屏東縣,三地門鄉,"Sandimen Township, Pingtung County","Pingtung County","Sandimen Township",三地門鄉,V
901,屏縣三地門鄉,屏東縣,三地門鄉,"Sandimen Township, Pingtung County","Pingtung County","Sandimen Township",三地門鄉,V
901,屏東縣山地門鄉,屏東縣,三地門鄉,"Sandimen Township, Pingtung County","Pingtung County","Sandimen Township",三地門鄉,V
902,屏東霧台,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,屏東縣霧台,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,屏縣霧台鄉,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,屏東霧台鄉,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,屏東縣霧台鄉,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,屏縣霧台,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,霧台鄉,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
902,霧台,屏東縣,霧台鄉,"Wutai Township, Pingtung County","Pingtung County","Wutai Township",霧台鄉,
903,屏東縣瑪家鄉,屏東縣,瑪家鄉,"Majia Township, Pingtung County","Pingtung County","Majia Township",瑪家鄉,V
903,屏東瑪家鄉,屏東縣,瑪家鄉,"Majia Township, Pingtung County","Pingtung County","Majia Township",瑪家鄉,V
903,屏縣瑪家鄉,屏東縣,瑪家鄉,"Majia Township, Pingtung County","Pingtung County","Majia Township",瑪家鄉,V
903,瑪家鄉,屏東縣,瑪家鄉,"Majia Township, Pingtung County","Pingtung County","Majia Township",瑪家鄉,V
904,屏東縣九如鄉,屏東縣,九如鄉,"Jiuru Township, Pingtung County","Pingtung County","Jiuru Township",九如鄉,V
904,九如鄉,屏東縣,九如鄉,"Jiuru Township, Pingtung County","Pingtung County","Jiuru Township",九如鄉,V
904,屏東九如鄉,屏東縣,九如鄉,"Jiuru Township, Pingtung County","Pingtung County","Jiuru Township",九如鄉,V
904,屏縣九如鄉,屏東縣,九如鄉,"Jiuru Township, Pingtung County","Pingtung County","Jiuru Township",九如鄉,V
905,屏縣里港鄉,屏東縣,里港鄉,"Ligang Township, Pingtung County","Pingtung County","Ligang Township",里港鄉,V
905,屏東里港鄉,屏東縣,里港鄉,"Ligang Township, Pingtung County","Pingtung County","Ligang Township",里港鄉,V
905,屏東縣里港鄉,屏東縣,里港鄉,"Ligang Township, Pingtung County","Pingtung County","Ligang Township",里港鄉,V
905,里港鄉,屏東縣,里港鄉,"Ligang Township, Pingtung County","Pingtung County","Ligang Township",里港鄉,V
906,屏東縣高樹鄉,屏東縣,高樹鄉,"Gaoshu Township, Pingtung County","Pingtung County","Gaoshu Township",高樹鄉,V
906,屏東高樹鄉,屏東縣,高樹鄉,"Gaoshu Township, Pingtung County","Pingtung County","Gaoshu Township",高樹鄉,V
906,屏縣高樹鄉,屏東縣,高樹鄉,"Gaoshu Township, Pingtung County","Pingtung County","Gaoshu Township",高樹鄉,V
906,高樹鄉,屏東縣,高樹鄉,"Gaoshu Township, Pingtung County","Pingtung County","Gaoshu Township",高樹鄉,V
907,屏縣鹽埔,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
907,屏東鹽埔,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
907,屏東縣鹽埔,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
907,屏東鹽埔鄉,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
907,屏縣鹽埔鄉,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
907,屏東縣鹽埔鄉,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
907,鹽埔鄉,屏東縣,鹽埔鄉,"Yanpu Township, Pingtung County","Pingtung County","Yanpu Township",鹽埔鄉,
908,屏東長治,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
908,屏東縣長治,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
908,屏東縣長治鄉,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
908,長治鄉,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
908,屏東長治鄉,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
908,屏縣長治,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
908,屏縣長治鄉,屏東縣,長治鄉,"Changzhi Township, Pingtung County","Pingtung County","Changzhi Township",長治鄉,
909,麟洛,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,屏東麟洛,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,屏縣麟洛,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,屏東縣麟洛,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,屏東麟洛鄉,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,屏縣麟洛鄉,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,屏東縣麟洛鄉,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
909,麟洛鄉,屏東縣,麟洛鄉,"Linluo Township, Pingtung County","Pingtung County","Linluo Township",麟洛鄉,
911,屏東竹田,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
911,屏縣竹田,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
911,屏東縣竹田,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
911,屏東縣竹田鄉,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
911,竹田鄉,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
911,屏東竹田鄉,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
911,屏縣竹田鄉,屏東縣,竹田鄉,"Zhutian Township, Pingtung County","Pingtung County","Zhutian Township",竹田鄉,
912,屏東縣內埔鄉,屏東縣,內埔鄉,"Neipu Township, Pingtung County","Pingtung County","Neipu Township",內埔鄉,V
912,內埔鄉,屏東縣,內埔鄉,"Neipu Township, Pingtung County","Pingtung County","Neipu Township",內埔鄉,V
912,屏東內埔鄉,屏東縣,內埔鄉,"Neipu Township, Pingtung County","Pingtung County","Neipu Township",內埔鄉,V
912,屏縣內埔鄉,屏東縣,內埔鄉,"Neipu Township, Pingtung County","Pingtung County","Neipu Township",內埔鄉,V
913,屏東縣萬丹鄉,屏東縣,萬丹鄉,"Wandan Township, Pingtung County","Pingtung County","Wandan Township",萬丹鄉,V
913,屏東萬丹鄉,屏東縣,萬丹鄉,"Wandan Township, Pingtung County","Pingtung County","Wandan Township",萬丹鄉,V
913,屏縣萬丹鄉,屏東縣,萬丹鄉,"Wandan Township, Pingtung County","Pingtung County","Wandan Township",萬丹鄉,V
913,萬丹鄉,屏東縣,萬丹鄉,"Wandan Township, Pingtung County","Pingtung County","Wandan Township",萬丹鄉,V
920,潮州鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,屏東縣潮州鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,屏縣潮州鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,屏東潮州鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,屏東潮洲鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,潮洲鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,屏縣潮洲鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
920,屏東縣潮洲鎮,屏東縣,潮州鎮,"Chaozhou Township, Pingtung County","Pingtung County","Chaozhou Township",潮州鎮,V
921,屏東泰武,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,屏縣泰武,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,屏東縣泰武,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,屏東縣泰武鄉,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,泰武鄉,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,屏縣泰武鄉,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,屏東泰武鄉,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
921,泰武,屏東縣,泰武鄉,"Taiwu Township, Pingtung County","Pingtung County","Taiwu Township",泰武鄉,
922,屏東縣來義鄉,屏東縣,來義鄉,"Laiyi Township, Pingtung County","Pingtung County","Laiyi Township",來義鄉,V
922,來義鄉,屏東縣,來義鄉,"Laiyi Township, Pingtung County","Pingtung County","Laiyi Township",來義鄉,V
922,屏東來義鄉,屏東縣,來義鄉,"Laiyi Township, Pingtung County","Pingtung County","Laiyi Township",來義鄉,V
922,屏縣來義鄉,屏東縣,來義鄉,"Laiyi Township, Pingtung County","Pingtung County","Laiyi Township",來義鄉,V
923,屏東縣萬巒鄉,屏東縣,萬巒鄉,"Wanluan Township, Pingtung County","Pingtung County","Wanluan Township",萬巒鄉,V
923,屏東萬巒鄉,屏東縣,萬巒鄉,"Wanluan Township, Pingtung County","Pingtung County","Wanluan Township",萬巒鄉,V
923,屏縣萬巒鄉,屏東縣,萬巒鄉,"Wanluan Township, Pingtung County","Pingtung County","Wanluan Township",萬巒鄉,V
923,萬巒鄉,屏東縣,萬巒鄉,"Wanluan Township, Pingtung County","Pingtung County","Wanluan Township",萬巒鄉,V
924,屏縣崁頂,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
924,屏東崁頂,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
924,屏東縣崁頂,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
924,屏東縣崁頂鄉,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
924,崁頂鄉,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
924,屏東崁頂鄉,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
924,屏縣崁頂鄉,屏東縣,崁頂鄉,"Kanding Township, Pingtung County","Pingtung County","Kanding Township",崁頂鄉,
925,屏東縣新埤鄉,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
925,新埤鄉,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
925,屏東縣新埤,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
925,屏縣新埤,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
925,屏東新埤,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
925,屏東新埤鄉,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
925,屏縣新埤鄉,屏東縣,新埤鄉,"Xinpi Township, Pingtung County","Pingtung County","Xinpi Township",新埤鄉,
926,屏東縣南州鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏縣南州,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,南州鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東南州,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東縣南州,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏縣南州鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東南州鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏縣南洲,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東南洲,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東縣南洲,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,南洲鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東南洲鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏縣南洲鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
926,屏東縣南洲鄉,屏東縣,南州鄉,"Nanzhou Township, Pingtung County","Pingtung County","Nanzhou Township",南州鄉,
927,屏東林邊鄉,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
927,屏東林邊,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
927,屏東縣林邊,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
927,屏縣林邊,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
927,林邊鄉,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
927,屏東縣林邊鄉,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
927,屏縣林邊鄉,屏東縣,林邊鄉,"Linbian Township, Pingtung County","Pingtung County","Linbian Township",林邊鄉,
928,屏縣東港,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
928,屏東縣東港,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
928,東港鄉,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
928,屏東東港,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
928,屏縣東港鄉,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
928,屏東縣東港鄉,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
928,屏東東港鎮,屏東縣,東港鎮,"Donggang Township, Pingtung County","Pingtung County","Donggang Township",東港鎮,
929,屏縣琉球鄉,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
929,琉球鄉,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
929,屏東琉球鄉,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
929,屏東縣琉球鄉,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
929,屏東琉球,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
929,屏縣琉球,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
929,屏東縣琉球,屏東縣,琉球鄉,"Liuqiu Township, Pingtung County","Pingtung County","Liuqiu Township",琉球鄉,
931,屏縣佳冬,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,佳冬,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,屏東縣佳冬,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,屏東佳冬,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,佳冬鄉,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,屏東佳冬鄉,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,屏縣佳冬鄉,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
931,屏東縣佳冬鄉,屏東縣,佳冬鄉,"Jiadong Township, Pingtung County","Pingtung County","Jiadong Township",佳冬鄉,
932,屏縣新園,屏東縣,新園鄉,"Xinyuan Township, Pingtung County","Pingtung County","Xinyuan Township",新園鄉,
932,屏東縣新園,屏東縣,新園鄉,"Xinyuan Township, Pingtung County","Pingtung County","Xinyuan Township",新園鄉,
932,屏東新園,屏東縣,新園鄉,"Xinyuan Township, Pingtung County","Pingtung County","Xinyuan Township",新園鄉,
932,屏東縣新園鄉,屏東縣,新園鄉,"Xinyuan Township, Pingtung County","Pingtung County","Xinyuan Township",新園鄉,
932,新園鄉,屏東縣,新園鄉,"Xinyuan Township, Pingtung County","Pingtung County","Xinyuan Township",新園鄉,
932,屏東新園鄉,屏東縣,新園鄉,"Xinyuan Township, Pingtung County","Pingtung County","Xinyuan Township",新園鄉,
